MANEA	TOYNFRPT	15.5871264533388	chr6	96020410	96030410
MANEAL	OPPYCFPB	4.085485807986	chr1	38254518	38264518
MANF	YPZASFPTOFCCY	34.8896775971604	chr3	51417721	51427721
MANSC1	OP	0.0	chr12	12498176	12508176
MAOA	SBO	0.0	chrX	43510546	43520546
MAP1A	CO	0.136834315749909	chr15	43804805	43814805
MAP1LC3A	SPOPC	0.207196393605687	chr20	33141521	33151521
MAP1LC3B	BPAFSPYBTNPPFYBSETOCTCT	34.7161956870002	chr16	87420941	87430941
MAP1LC3C	OYC	0.0	chr1	242157400	242167400
MAP1S	SOY	31.1023185059308	chr19	17825288	17835288
MAP2	CYPOC	0.0547337262999637	chr2	210283770	210293770
MAP2K1	NPTYCBSEFOYPYCPBPBPTPBES	55.6521577829072	chr15	66674249	66684249
MAP2K2	PBSNYOP	104.392954414533	chr19	4119119	4129119
MAP2K3	SYBCPFSTOPFPSTBYFPPC	37.5617602895588	chr17	21183022	21193022
MAP2K4	STOYPP	29.1034765516459	chr17	11919193	11929193
MAP2K5	SPFPTTYPPNO	26.0486355459122	chr15	67830040	67840040
MAP2K6	YENOP	6.15229084469492	chr17	67405837	67415837
MAP2K7	TPCBSNOY	21.306478130427	chr19	7963761	7973761
MAP3K1	PPCPPTOYPPEPYECYP	10.5225599067954	chr5	56106375	56116375
MAP3K10	TPPYEOC	1.59672521396792	chr19	40692332	40702332
MAP3K11	YPNTAFSBTEZPYRTSEOPPP	15.1231180999949	chr11	65376692	65386692
MAP3K12	PYNYEBSAFTYOC	2.85311279022126	chr12	53888242	53898242
MAP3K13	FSOBPBTY	13.9359534146057	chr3	185075923	185085923
MAP3K14	BNFSTOPPCYTYSFTYYPBYTESYBPFP	23.6507057509622	chr17	43389386	43399386
MAP3K15	OPP	0.0	chrX	19528626	19538626
MAP3K2	YPNSTOYPP	31.633770908291	chr2	128140551	128150551
MAP3K3	PTNFZATSSZFOY	9.39585687058872	chr17	61694776	61704776
MAP3K4	BPPOYC	25.6922162792375	chr6	161407800	161417800
MAP3K5	BTNBYCPPBYCSEOPTPPTT	22.3461124309159	chr6	137108615	137118615
MAP3K6	PPOPPCNSYETR	0.765679767454333	chr1	27688452	27698452
MAP3K7	TFYSEPTBOP	25.6885655863896	chr6	91291791	91301791
MAP3K8	TTPPPYFBTOYSBNETYP	32.324806361209	chr10	30718112	30728112
MAP3K9	PPFYNSFYOPY	1.37317218042606	chr14	71271230	71281230
MAP4K1	YETBFPPNNTXSBEPOPP	165.985425563465	chr19	39103593	39113593
MAP4K2	PPCOPPYB	23.5606206022445	chr11	64565686	64575686
MAP4K3	EOPY	1.52373911983112	chr2	39659426	39669426
MAP4K4	PYCOT	39.9087901928033	chr2	102309168	102319168
MAP4K5	TCSYBOPPYY	23.5287856246521	chr14	50994287	51004287
MAP6	FO	0.0	chr11	75375083	75385083
MAP6D1	YCBOP	0.0	chr3	183538365	183548365
MAP7	CPYOC	0.0783091336486159	chr6	136866560	136876560
MAP7D1	BPPPTBOYBPPSTFEY	43.4048403272561	chr1	36616760	36626760
MAP7D3	NOYPPY	18.5993391680917	chrX	135328559	135338559
MAP9	BSFOP	6.37015669453479	chr4	156293117	156303117
MAPK1	STBYFPPBCFEOY	54.2332647516283	chr22	22216935	22226935
MAPK10	PO	5.90932725474214	chr4	87276206	87286206
MAPK11	CCSPPO	1.12300394932513	chr22	50703809	50713809
MAPK12	BOPPN	3.52983734500335	chr22	50695112	50705112
MAPK13	POCY	3.17127071666248	chr6	36093289	36103289
MAPK14	CBEYSEOPP	24.1308658648979	chr6	35990584	36000584
MAPK15	OY	0.0	chr8	144793518	144803518
MAPK1IP1L	YBCSNOTPPPN	270.379762091019	chr14	55513364	55523364
MAPK3	YBPO	9.30564508518207	chr16	30129541	30139541
MAPK6	EBNPFSOTYPTPTP	72.0420736267711	chr15	52306415	52316415
MAPK7	TEPYBNFSOF	4.05140020924892	chr17	19276810	19286810
MAPK8	PBSPNOC	31.038268640679	chr10	49509719	49519719
MAPK8IP1	OP	0.0517080623538767	chr11	45902201	45912201
MAPK8IP2	YOY	0.0	chr22	51034221	51044221
MAPK8IP3	PPSYCEZFO	12.8873638836494	chr16	1751195	1761195
MAPK9	TCYPYPFSOCY	15.4413276561753	chr5	179714083	179724083
MAPKAP1	TNTOBRYPE	93.9251173869983	chr9	128464487	128474487
MAPKAPK2	SBPPPTSOYPPPTF	74.9355500040833	chr1	206853249	206863249
MAPKAPK3	FPSFYCPYCSPSOYPP	40.3874230986565	chr3	50649581	50659581
MAPKAPK5	TNBYESPPYO	15.7871649602175	chr12	112275031	112285031
MAPKBP1	YCTTFFSOTYPCE	7.34791674396668	chr15	42061681	42071681
MAPRE1	FTOYP	60.7513257258898	chr20	31402759	31412759
MAPRE2	BOTEPYFE	37.499674687746	chr18	32616376	32626376
MAPRE3	NOP	0.970541282019407	chr2	27188504	27198504
MAPT	YCPNOP	0.135704379704487	chr17	43966919	43976919
MARCKS	PCYFYYPSYPOTBYTSBYPPYCX	580.640407109817	chr6	114173523	114183523
MARCKSL1	PTRBSYSBXPNFSTOYEPCY	119.884660649162	chr1	32796834	32806834
MARK1	CO	0.707079578403273	chr1	220696477	220706477
MARK2	CYSOYYPF	22.7964256640796	chr11	63601581	63611581
MARK3	PSFYOPC	31.6327643732289	chr14	103846751	103856751
MARK4	CXOPPFPP	8.4460653359982	chr19	45749528	45759528
MARS2	TYCFSNOBECYC	20.2963971978416	chr2	198565092	198575092
MARVELD1	COCYPP	0.0	chr10	99468486	99478486
MARVELD2	CYEONBP	0.604830893215824	chr5	68705942	68715942
MAST1	FYSYCPO	0.214013513353103	chr19	12944328	12954328
MAST2	NPPO	9.82706882608676	chr1	46264283	46274283
MAST3	FXFOPTBYSPPPYBF	10.1238737137953	chr19	18203587	18213587
MAST4	FSYO	0.0517080623538767	chr5	65887220	65897220
MASTL	YRSBPETCBETPBSOYT	16.8159797905726	chr10	27439280	27449280
MAT2A	PCTEYCBPPSNFZTOEYNEYB	127.555466001855	chr2	85761290	85771290
MAT2B	FBCTBSPZSFOYPPYCSBETT	52.0843531102289	chr5	162927624	162937624
MATK	OC	0.131912923903157	chr19	3781379	3791379
MATN1	COCYPCPPBTSN	0.0	chr1	31191432	31201432
MATN2	OC	0.0	chr8	98876291	98886291
MATN3	CO	0.0	chr2	20207429	20217429
MATN4	CYOYCC	0.0	chr20	43931939	43941939
MATR3	PBNSTOEPYTCNYT	209.6429118596	chr5	138624428	138634428
MAU2	SFTPPEFCOY	18.0515893668684	chr19	19426637	19436637
MAVS	PNBSFOYTBPP	18.7454537154119	chr20	3822480	3832480
MAX	YCPNEPBOT	70.5498319967776	chr14	65564235	65574235
MAZ	YTESPNPFOYPPPCBYEPPPSFPPYE	91.5832855261892	chr16	29812849	29822849
MB	OP	0.0	chr22	36008376	36018376
MB21D2	CPOYTPCPYCT	16.9867323291901	chr3	192630645	192640645
MBD1	NYPTBCSEOYT	33.1162947951867	chr18	47802893	47812893
MBD2	CESYNOPPPYPCEB	140.779062413045	chr18	51746039	51756039
MBD3	TNSFOYPPEBNYCC	12.4204129843329	chr19	1587864	1597864
MBD4	PNFYSOTPC	28.6574346646041	chr3	129153791	129163791
MBD5	CPXBSEPYFNTOT	41.3100130501833	chr2	148773659	148783659
MBD6	EYTFSBNPXCSTYBPYSBPONE	25.668831624969	chr12	57911606	57921606
MBIP	YFSAOY	18.0966944397655	chr14	36784843	36794843
MBLAC1	OYTTBSCPPPPCYX	0.369137700414733	chr7	99719589	99729589
MBLAC2	TTTBSTOYNPPCB	9.55553830530693	chr5	89765588	89775588
MBNL1	YBOYTEPPFY	190.93117153123	chr3	151981717	151991717
MBNL2	FSPTOFPEE	7.36344671136217	chr13	97869586	97879586
MBNL3	PPOYT	28.1506794946142	chrX	131618066	131628066
MBOAT1	BCFOPPBTFP	14.9501431927615	chr6	20207700	20217700
MBOAT2	PFASOP	13.7095513439335	chr2	9138813	9148813
MBOAT7	PNSYFFSSPYTOSENBPPYCP	18.9443622862452	chr19	54688431	54698431
MBP	CYYPPOPBTPP	28.1291296875609	chr18	74839739	74849739
MBTD1	PPPEYYNPPBSFNOBF	4.80949706510059	chr17	49332410	49342410
MBTPS1	YPNOBYPC	20.4451119280614	chr16	84145547	84155547
MBTPS2	CTBSEPYOY	9.22024382080996	chrX	21852734	21862734
MC1R	PFBSEYFCOFP	0.0273668631499819	chr16	89980269	89990269
MC4R	FO	0.0	chr18	58035008	58045008
MCAM	CPYCTPPTOC	4.38336576629505	chr11	119182840	119192840
MCAT	TSYENPO	15.8936725048748	chr22	43534404	43544404
MCC	OY	3.07507335936721	chr5	112819150	112829150
MCCC1	XPTASFBOEYPE	33.7448369833863	chr3	182812284	182822284
MCCC2	SFFSTBOEYPPP	68.7198875923901	chr5	70878166	70888166
MCEE	BPYZETSOYP	14.0324774126162	chr2	71352359	71362359
MCF2L2	PPPOP	0.915443411529264	chr3	183141407	183151407
MCFD2	CYBPBSXPTYPFBTNOPP	23.5875999439938	chr2	47137945	47147945
MCHR1	OCYP	0.0	chr22	41070487	41080487
MCL1	STOBEFPEPYTT	90.7723050574395	chr1	150547086	150557086
MCM10	PCYPBFSOEEE	19.282782458461	chr10	13198557	13208557
MCM2	EYPNSFPBOYP	121.991871195584	chr3	127312253	127322253
MCM3	PPCYCXPCEFPASZCOP	114.908980367101	chr6	52144540	52154540
MCM3AP	YTESYPPCOP	34.8728280805618	chr21	47700525	47710525
MCM4	ENYPTBBSFTNOYPYB	160.115496556103	chr8	48868500	48878500
MCM5	PPYESFOPP	137.705068499906	chr22	35791132	35801132
MCM6	NFSOYPY	81.976975105788	chr2	136629013	136639013
MCM7	YYPFSBOFSBYPEY	109.075463226802	chr7	99694020	99704020
MCM8	PYPPBESFOTY	15.7141321116596	chr20	5926297	5936297
MCM9	TOPPY	6.84646447198372	chr6	119251324	119261324
MCMBP	TCTNBSEYPPOFT	55.2175266268218	chr10	121627355	121637355
MCOLN1	ZSYNBTPPOE	2.99268363267684	chr19	7582509	7592509
MCOLN2	PNCPPOTPTEP	84.16514696763	chr1	85457796	85467796
MCOLN3	OPPY	0.105311852608418	chr1	85509183	85519183
MCPH1	TPPNOYE	32.3719446892544	chr8	6259147	6269147
MCRS1	ROEYPPN	30.2255788214806	chr12	49956925	49966925
MCTP1	OPC	121.024821981799	chr5	94615798	94625798
MCTP2	BPPTCBPOPTP	27.9137063518682	chr15	94769789	94779789
MCTS1	TPOT	78.533905328781	chrX	119732955	119742955
MCU	FSTOYEPBPXC	16.8910866334594	chr10	74446900	74456900
MDC1	BNPCSYEPTNBPFSEYTYCPPEBSSFABOYP	13.7111063048545	chr6	30680058	30690058
MDFIC	PTOPPYT	36.8888505677886	chr7	114557148	114567148
MDGA1	POC	0.0254711352493171	chr6	37660659	37670659
MDH1	BFPRSEYTOYY	191.947078271168	chr2	63811096	63821096
MDH1B	BYETSPNO	0.290828566766117	chr2	207625052	207635052
MDH2	YTSPYEOPC	369.183631562448	chr7	75672423	75682423
MDK	PPOCP	3.40903302847432	chr11	46398218	46408218
MDM1	CTPYAZSFNOP	11.6829783823085	chr12	68721142	68731142
MDM2	BPFENOCYPTEBPSTY	121.926039708949	chr12	69196956	69206956
MDM4	YTEBPPXTBSOYEPPPPB	51.8074192114985	chr1	204480533	204490533
MDN1	CTYEBSOPP	19.9800458660869	chr6	90524513	90534513
MDP1	NCSBOTYPSBFSYPPYY	6.74986546702338	chr14	24680272	24690272
ME1	PSPPOBY	32.1368297709342	chr6	84135770	84145770
ME2	EPFSOPPB	51.5820834166515	chr18	48400487	48410487
MEA1	EBNPPYSTOC	13.4298313845415	chr6	42976684	42986684
MEAF6	EBNCPPPOY	56.4527405706931	chr1	37975367	37985367
MECOM	OCCP	0.0	chr3	169376500	169386500
MECP2	FSFNOYPN	24.4399375485546	chrX	153358174	153368174
MECR	CTNSOFYEPP	17.6294777804192	chr1	29552446	29562446
MED1	YYTOP	23.2869552064503	chr17	37602516	37612516
MED10	TPZOPEY	25.4557855471099	chr5	6373660	6383660
MED11	PPEYNOTYPPNCPC	15.2631422198548	chr17	4629722	4639722
MED12	TOY	18.8974457433434	chrX	70333445	70343445
MED12L	SYOCY	0.0273668631499819	chr3	150798450	150808450
MED13	ECPSFAPYOY	0.704455562122249	chr17	60137639	60147639
MED13L	PPCFOY	1.1587570194079	chr12	116710498	116720498
MED14	TBYCSPNEPOT	64.3862325406823	chrX	40589794	40599794
MED15	EYOPPTPPP	68.1566372162224	chr22	20856896	20866896
MED16	EPETOYP	19.7896311372931	chr19	888187	898187
MED17	PTCBOPPTCY	24.807421903888	chr11	93512447	93522447
MED18	YNSPPEOT	18.1931075669639	chr1	28650550	28660550
MED19	YPTSZPAFOF	16.6166695720743	chr11	57474687	57484687
MED20	BNETYCPTSOEY	7.52839955585297	chr6	41883877	41893877
MED21	FSOTYPP	31.3187794087492	chr12	27170490	27180490
MED22	CPYTESBOYPP	7.29431295371213	chr9	136209986	136219986
MED23	CSYEZOTBPP	15.9870034630698	chr6	131944382	131954382
MED24	ZEPFSAOYTZ	44.7814224573233	chr17	38205661	38215661
MED25	CBETPYSBYSFXTYNBOPP	39.2769468299914	chr19	50316545	50326545
MED26	BEYPPYNSTYOYCB	21.2563391552585	chr19	16734015	16744015
MED27	ETPYO	4.92087437186552	chr9	134950254	134960254
MED28	ESPBTNOY	46.0558373805642	chr4	17611263	17621263
MED29	YPPEFSZANTOFYE	27.8359803680185	chr19	39877017	39887017
MED30	TSAFZOEYP	39.0508589133826	chr8	118527951	118537951
MED31	PPPSOYTC	20.8051899986079	chr17	6549925	6559925
MED4	SCZEYONT	31.7894407416767	chr13	48664240	48674240
MED6	PNEOY	44.2007093820745	chr14	71062372	71072372
MED7	YPTFSOZYPP	0.684709114049808	chr5	156564876	156574876
MED8	PRPSFBEOYTF	20.7557793118198	chr1	43850471	43860471
MED9	NSOYTP	15.0388092681933	chr17	17375313	17385313
MEF2A	FPYSNETBOP	23.6063007139167	chr15	100101188	100111188
MEF2B	YCYSSFO	34.0727393093607	chr19	19276072	19286072
MEF2C	TTBPPCYFTPTOBECTT	152.984609282319	chr5	88174001	88184001
MEF2D	TFYSPPBTYSEPFSCBTYPPFSTOEPPP	72.1100290978613	chr1	156465567	156475567
MEGF10	CO	0.0	chr5	126621487	126631487
MEGF11	OBC	0.0	chr15	66541088	66551088
MEGF6	CO	0.0262369271045597	chr1	3523072	3533072
MEGF8	PPCCYNSTPPYEOCYY	5.4383800202799	chr19	42824786	42834786
MEGF9	SBFZAOYP	0.774756759292595	chr9	123471748	123481748
MEI1	CYBPNOPY	11.6739013904702	chr22	42090506	42100506
MEIG1	BYPPNOEPPBTEC	0.577099885875662	chr10	14996386	15006386
MEIS1	FO	0.0798407173591012	chr2	66657256	66667256
MEIS2	EPYOYTBPTBYPP	21.9376725874364	chr15	37387750	37397750
MEIS3	OC	0.0	chr19	47917784	47927784
MELK	TSEPPYOY	42.2586735088061	chr9	36567891	36577891
MEMO1	BETYPPFONSPY	55.0947890789172	chr2	32231077	32241077
MEN1	EYSPBEFPYO	16.9239297857264	chr11	64573023	64583023
MEOX1	PBBSFTPO	6.79518143450545	chr17	41734290	41744290
MEPCE	BNYEPPFSTZETSBNNOTPYNEB	23.6104785511964	chr7	100022453	100032453
MERTK	CPOPCP	4.57079233461775	chr2	112651183	112661183
MESP1	OYNYCP	0.344796501210839	chr15	90289480	90299480
MESP2	OPNPC	0.0	chr15	90314562	90324562
MEST	CO	1.15573135546181	chr7	130126925	130136925
MET	CYO	0.0	chr7	116307249	116317249
METAP1	FCOCYPP	48.0308055393138	chr4	99911871	99921871
METAP1D	NPPFBOEY	10.0026443723906	chr2	172859859	172869859
METAP2	FSPTPOEY	122.236672868457	chr12	95862927	95872927
METRN	CBYCFSOPPCC	3.43825811605008	chr16	760117	770117
METRNL	CPOPPB	0.395738771709473	chr17	81032484	81042484
METTL1	CYPSNEOBYPTT	14.9897627255953	chr12	58160888	58170888
METTL13	TYZSFAOP	11.3688635454341	chr1	171745799	171755799
METTL14	CYFSZOTYEPY	34.3462313140448	chr4	119601546	119611546
METTL15	PTYPSFENBYOPSTEPYBTP	30.1839054358228	chr11	28124934	28134934
METTL16	TFOTYSPPX	25.4924294061244	chr17	2410182	2420182
METTL17	FSPEROYFTBC	34.8487558770934	chr14	21453138	21463138
METTL18	YTEYOTPP	5.58921271971482	chr1	169759048	169769048
METTL21A	CPBCTYCPPBOSEET	16.8958813886172	chr2	208485118	208495118
METTL22	NPSOYB	14.5152240393581	chr16	8710554	8720554
METTL23	TPFYSOPCYBEN	11.3826336725641	chr17	74717920	74727920
METTL2B	POCSYP	6.06854616110984	chr7	128111801	128121801
METTL3	YETPO	26.5592946821281	chr14	21974482	21984482
METTL4	COEPCYB	9.41068192681442	chr18	2566504	2576504
METTL5	PPYTSCBYENOP	52.137122116919	chr2	170676415	170686415
METTL6	PPOY	10.1580343194822	chr3	15464051	15474051
METTL7A	SEBPFO	8.40411256373617	chr12	51313797	51323797
METTL7B	CCPO	0.103416124707753	chr12	56070519	56080519
METTL8	ETBPPTENFSTOCBY	31.9609933399186	chr2	172285500	172295500
METTL9	TYFBSETNOFPPYY	45.3834825560643	chr16	21605897	21615897
MEX3A	PEYO	2.17531918007919	chr1	156047256	156057256
MEX3B	CPPNBFOP	0.446316898017927	chr15	82333359	82343359
MEX3C	PNZSBFFOYPYPSYY	19.6826143098641	chr18	48719051	48729051
MEX3D	PBNOP	0.996012417268724	chr19	1563324	1573324
MFAP1	PYEPPFNTEOYP	93.9909173853988	chr15	44111888	44121888
MFAP3	BTFPPYRBEO	7.30226000950497	chr5	153413526	153423526
MFAP3L	PYSPPSYO	0.0802048615492807	chr4	170942546	170952546
MFF	FBYSEPTOPC	42.427028648085	chr2	228184966	228194966
MFHAS1	OPPPP	5.00573486523169	chr8	8746140	8756140
MFN1	FYESFOTPBB	52.110811322787	chr3	179060496	179070496
MFN2	EPPSTOYC	27.9905186257463	chr1	12035500	12045500
MFNG	PSOYTSYBEPPBST	29.1316934645472	chr22	37877422	37887422
MFSD1	SEBOP	15.5239424037149	chr3	158514842	158524842
MFSD10	BSPPYTYBPTPYECYTESBOYPCPPE	15.0835360706359	chr4	2931552	2941552
MFSD11	YTSCYPPETYNSFPNEBO	10.3531280573035	chr17	74729200	74739200
MFSD12	FBPYTSFOPCPPTPP	17.2311383696392	chr19	3552584	3562584
MFSD2A	SFETOYEFFP	18.4463889556126	chr1	40415816	40425816
MFSD3	EBSCPPOYCY	2.99184283387184	chr8	145729452	145739452
MFSD5	CYPEOBYPCF	11.138857536335	chr12	53640878	53650878
MFSD6	YEOPPYBP	14.0891443702917	chr2	191268080	191278080
MFSD6L	CO	0.0	chr17	8697683	8707683
MFSD8	BYNNCPBSNOY	10.687605120206	chr4	128881328	128891328
MFSD9	TNOEP	2.6642062679273	chr2	103348347	103358347
MGA	FNOYEPPPCYNBCPBY	15.6638116343572	chr15	41947602	41957602
MGAT1	TBTPPBYYBESPTEOEPFC	38.5407981931524	chr5	180224806	180234806
MGAT2	TYETSFOYCPPYTBT	14.8649419324157	chr14	50082516	50092516
MGAT3	POPP	3.51390572994279	chr22	39848016	39858016
MGAT4A	PFOCPP	3.91956229229553	chr2	99342595	99352595
MGAT4B	PPYSPEOPBSYC	32.5533465426012	chr5	179228866	179238866
MGAT5	PEPYYYPBOYE	20.0452675464872	chr2	135006642	135016642
MGAT5B	CYOP	0.0	chr17	74859485	74869485
MGLL	BYCPYPOYBTBT	72.6612594365283	chr3	127536358	127546358
MGMT	NO	0.340640901219329	chr10	131260504	131270504
MGP	OP	0.0	chr12	15033788	15043788
MGRN1	SYCBTFEPPOFYYSNTE	35.2610105535848	chr16	4669826	4679826
MGST2	OTYPP	19.1281474126661	chr4	140581972	140591972
MGST3	PSNYEBPOCPPP	19.7940351353444	chr1	165595470	165605470
MIA	FSFPPOYPBESFAXTSZFEYTSPP	8.95192160603252	chr19	41276425	41286425
MIA2	CO	0.0536037902545416	chr14	39698118	39708118
MIA3	YFSOY	38.3244954152574	chr1	222786438	222796438
MIB1	SNOYYPPPP	3.74733905065303	chr18	19315752	19325752
MIB2	XNSOTBNPPEYC	7.70447513398223	chr1	1545879	1555879
MICA	CYPPTPPSFOP	0.397270355419958	chr6	31366371	31376371
MICAL1	PSBPCYOEPPSEYPBTPN	28.8854183091135	chr6	109771975	109781975
MICAL3	CYOPP	36.5606591045738	chr22	18502327	18512327
MICALL1	YCOPPEYE	12.353865739489	chr22	38297303	38307303
MICALL2	SPPFSOYP	0.996778209123967	chr7	1494106	1504106
MICB	CYYPPPTBNSFOP	6.05535107275496	chr6	31460921	31470921
MICU1	SBOPYTF	25.9901793555202	chr10	74380837	74390837
MID1	OC	0.0273668631499819	chrX	10583625	10593625
MID1IP1	CYFSTOPBPETYYYCPT	37.7614406674878	chrX	38655711	38665711
MIDN	PSYCTCPOBCPPYFSTPPPB	44.0709220387202	chr19	1243581	1253581
MIEN1	PCSYBEO	15.1276753476514	chr17	37881785	37891785
MIER1	YSBFOYTFENPPCTTFPPS	32.2727825486985	chr1	67385672	67395672
MIER2	FPFSOY	2.67834053924751	chr19	339796	349796
MIER3	PFOTYPPY	3.1337344291037	chr5	56242950	56252950
MIF	BYCTSOBNNTPYECT	1013.94620012472	chr22	24231569	24241569
MIF4GD	CEYBCSOPTC	9.61060792326841	chr17	73262312	73272312
MIIP	TASZFBONPRPP	22.6304646449142	chr1	12074554	12084554
MINK1	SNBOPPPP	24.32928853017	chr17	4731634	4741634
MINPP1	SYETPOC	16.7330117894014	chr10	89259649	89269649
MIOS	XSOBYPPTYSETEB	27.8131283737321	chr7	7601514	7611514
MIOX	PPOP	0.0	chr22	50920287	50930287
MIP	OT	0.0	chr12	56843441	56853441
MIPEP	CYSEPBO	13.0159902588947	chr13	24458539	24468539
MIS12	YSFAOPYTEP	15.7477845744972	chr17	5384885	5394885
MIS18A	TNPSZOY	20.0621230783263	chr21	33646360	33656360
MIS18BP1	YTPPBTCSBFOETYYPTBN	53.0318359225242	chr14	45717405	45727405
MITD1	BEYSTBPNOCPY	58.888067529861	chr2	99792521	99802521
MITF	PEO	1.08234361365994	chr3	69783614	69793614
MIXL1	OPPC	0.0	chr1	226406364	226416364
MKI67	PPYTFSYEOY	92.6281819855045	chr10	129919687	129929687
MKKS	ZPPEYTYSFPSYONB	36.6698607971439	chr20	10409870	10419870
MKLN1	BPSOTYTY	57.1976858569053	chr7	131007634	131017634
MKNK1	PNSOY	12.893163577776	chr1	47064940	47074940
MKNK2	TSPTBSPENPBCSTOYEPPPC	476.745154900863	chr19	2046243	2056243
MKRN1	SNFOTYPPC	29.3488777804277	chr7	140174305	140184305
MKRN2	YPPPETSYBNOBYTTPB	18.8929026219511	chr3	12593585	12603585
MKS1	STCFNPPOY	12.6124576809976	chr17	56291616	56301616
MKX	ONC	0.0	chr10	28029748	28039748
MLANA	CYPO	0.0	chr9	5885888	5895888
MLEC	TBSPPCTYSTNFSTBXBPEYNCFSYOBPP	199.341496240278	chr12	121119951	121129951
MLF1	YSFOP	1.10588151753372	chr3	158283982	158293982
MLF2	YCBPSTBPEYOE	61.6857259167357	chr12	6857307	6867307
MLH1	YPECYTNFASBZOYPNTE	68.280198700652	chr3	37030008	37040008
MLH3	XNOPBY	7.64855059095141	chr14	75513170	75523170
MLKL	EPOPFPAES	5.21896846046522	chr16	74729760	74739760
MLLT1	XCYBESZFEPO	20.3659793575778	chr19	6274986	6284986
MLLT10	TYPPTEOEPC	20.9333348439203	chr10	21818160	21828160
MLLT11	CSEYPTPYEPPTCTFO	10.2772146833809	chr1	151027872	151037872
MLLT3	CYPSPPTCCFNOTPYEYP	62.7897318478736	chr9	20617498	20627498
MLLT6	BTPSBYBYEPPYBTBTPPBEYYPYOPP	14.8668610375269	chr17	36856525	36866525
MLST8	FSBOREZYPYNBR	35.3395104403135	chr16	2250454	2260454
MLX	SEYPTRBPNFSBOYETP	28.0820196120441	chr17	40714117	40724117
MLXIP	PPBSFOYPYECPE	5.51433089767736	chr12	122511661	122521661
MLXIPL	CO	0.0	chr7	73033852	73043852
MLYCD	SYFOPP	0.867890949166897	chr16	83927719	83937719
MMAA	CEYNBOTSCEPPP	4.89050522198	chr4	146535536	146545536
MMAB	FZSAOYP	22.0790125211037	chr12	110006309	110016309
MMACHC	CFPYETSNBO	16.5941490938214	chr1	45960971	45970971
MMADHC	PNTOEYP	97.7201883063642	chr2	150439289	150449289
MMD	PPTFSOPPYYYTB	13.0050675292825	chr17	53494196	53504196
MMD2	CO	0.0	chr7	4993818	5003818
MMEL1	OR	0.0	chr1	2559455	2569455
MMGT1	OBPYC	27.1972921326205	chrX	135051147	135061147
MMP1	OYC	0.131147132047915	chr11	102663891	102673891
MMP10	CO	0.0	chr11	102646359	102656359
MMP11	YPPCYCPOP	0.0262369271045597	chr22	24110035	24120035
MMP15	CYOPP	0.050942270498634	chr16	58054657	58064657
MMP16	CO	1.18539559417752	chr8	89334712	89344712
MMP17	COCP	0.0	chr12	132307937	132317937
MMP23B	PPCNESPYPPO	0.0	chr1	1562551	1572551
MMP25	PO	0.0536037902545416	chr16	3091561	3101561
MMP26	BBO	0.0	chr11	4721013	4731013
MMP7	CPTO	60.0339827145455	chr11	102396478	102406478
MMP9	SPEPPOPFFCCPP	1.00476276839169	chr20	44632546	44642546
MMRN1	OPPXFBPP	6.24538753109434	chr4	90811004	90821004
MMRN2	BYCSPO	0.0	chr10	88712372	88722372
MMS19	PYPSFBSNOYPTEYTFP	35.8954649463358	chr10	99253179	99263179
MMS22L	BFSOP	21.6853194911944	chr6	97726092	97736092
MN1	CO	0.0	chr22	28192744	28202744
MNAT1	TYSBEOPBPP	38.9876889900231	chr14	61196478	61206478
MND1	FPCOYPTCF	19.7936334876794	chr4	154260839	154270839
MNDA	PEBSTOPE	85.8697624795079	chr1	158796140	158806140
MNS1	FSAONPB	0.610153932727639	chr15	56752335	56762335
MNT	YFSYTPPPSEYOTBTTPBSFPPFS	10.0063233177673	chr17	2299354	2309354
MNX1	ESFPPOTP	6.85674640681717	chr7	156798357	156808357
MOAP1	YBYESPPOTEYC	13.4681193376912	chr14	93646242	93656242
MOB1A	BSPYTYTSNOPPSBTY	213.206703747504	chr2	74401006	74411006
MOB1B	PCOYEP	10.468306070816	chr4	71763085	71773085
MOB3A	YCSFNEBSNYOPPCTPPYSTPP	218.825455393229	chr19	2091325	2101325
MOB3B	COYPTTP	5.24062476270265	chr9	27524812	27534812
MOB4	BPPNSTEOY	35.9003286932028	chr2	198375789	198385789
MOCOS	CO	1.38952882036224	chr18	33762459	33772459
MOCS1	FO	1.44506584199233	chr6	39897201	39907201
MOCS2	FNPPOY	20.991836648811	chr5	52400587	52410587
MOCS3	YTSPEBOY	4.1996463958777	chr20	49570354	49580354
MOG	CO	0.0	chr6	29619868	29629868
MOGAT2	OP	0.0	chr11	75423882	75433882
MOGS	ETNOPYC	16.7733253428464	chr2	74687509	74697509
MOK	PSNOYE	1.81759335054332	chr14	102766501	102776501
MON1A	YPSEOC	5.14931129377925	chr3	49962244	49972244
MON1B	EPYAZFFSTAPETO	30.8025254577511	chr16	77220086	77230086
MON2	FFFPEOYP	26.2171282124388	chr12	62855605	62865605
MORC2	CPPRZYBZSFPO	0.0524738542091193	chr22	31359760	31369760
MORC3	NTOSEYPPTP	21.8372772513566	chr21	37687494	37697494
MORC4	YOPC	0.737145464784045	chrX	106238442	106248442
MORF4L1	EYSPNFOYPCTYP	93.4322356036169	chr15	79160231	79170231
MORF4L2	CCPTNCPEPFSATOY	129.668493061165	chrX	102936627	102946627
MORN1	TEPPBNFYYSEOBTYS	4.33778403878312	chr1	2317993	2327993
